(0.35427374788963356, 49, (0.1, 0.5, 0.001))
(0.35191081142230907, 0, (1, 0.30000000000000004, 0.1))
(0.3492810096530624, 7, (0.01, 1.0, 0.001))
(0.3386043974168947, 4, (0.01, 1.0, 0.0001))
(0.3363306261295738, 45, (1, 0.4, 0.0001))
(0.3310948442112988, 49, (0.1, 0.4, 0.001))
(0.32617449920279834, 38, (1, 0.5, 0.001))
(0.32577288454546005, 49, (0.1, 0.6, 0.0001))
(0.32503173288408926, 10, (1, 0.5, 0.01))
(0.3229985598310084, 29, (1, 0.4, 0.1))
(0.32076803153127675, 2, (0.01, 1.0, 0.01))
(0.3158054460971416, 49, (0.1, 0.5, 0.0001))
(0.3041137118543659, 1, (0.01, 0.8, 1))
(0.30394878883268034, 10, (0.001, 0.9, 1))
(0.3012544127424623, 49, (0.1, 0.30000000000000004, 0.001))
(0.2990670200691641, 5, (0.01, 0.5, 1))
(0.29685933268977566, 32, (1, 0.5, 0.1))
(0.29532337211527104, 7, (0.01, 0.30000000000000004, 1))
(0.2944971863766952, 35, (0.001, 0.7000000000000001, 1))
(0.29434092957204283, 9, (0.01, 0.2, 1))
(0.2941950690757746, 49, (1, 0.5, 0.0001))
(0.29338122028041663, 4, (0.01, 0.6, 1))
(0.29232773111104166, 0, (0.1, 0.1, 1))
(0.2908372554530542, 11, (0.01, 0.1, 1))
(0.2906000663751829, 3, (0.01, 0.7000000000000001, 1))
(0.29022675102864703, 48, (0.001, 0.6, 1))
(0.28994693180426595, 7, (0.01, 0.4, 1))
(0.2873012262035371, 23, (0.001, 0.8, 1))
(0.28471569374688305, 30, (1, 0.6, 0.01))
(0.2833227163820473, 43, (1, 0.6, 0.001))
(0.28325665746503775, 0, (0.1, 0.2, 1))
(0.2809915593846707, 33, (0.1, 0.30000000000000004, 1))
(0.27263036694631276, 3, (0.01, 0.9, 1))
(0.27077319878217765, 8, (0.001, 1.0, 0.1))
(0.27027184989897457, 49, (0.001, 0.5, 1))
(0.2697245733781623, 0, (0.1, 0.4, 1))
(0.2643870461032572, 22, (0.1, 0.5, 1))
(0.26338462340805247, 49, (0.1, 0.1, 0.001))
(0.26337622858424403, 49, (0.1, 0.2, 0.001))
(0.2606571375409946, 48, (0.01, 1.0, 1))
(0.2562912718724077, 1, (0.1, 0.6, 1))
(0.2560614959710044, 49, (0.01, 0.6, 0.01))
(0.25463602132671664, 49, (0.1, 0.4, 0.0001))
(0.2528759532648124, 34, (1, 0.6, 0.1))
(0.2513326291257518, 11, (0.1, 0.7000000000000001, 1))
(0.24612026011333593, 49, (0.01, 0.9, 0.001))
(0.2450027820709537, 42, (1, 0.6, 0.0001))
(0.23571645274407627, 47, (0.1, 0.30000000000000004, 0.0001))
(0.23410117707435527, 1, (0.1, 0.8, 1))
(0.23221083275525123, 39, (1, 0.7000000000000001, 0.01))
(0.23210421847559498, 28, (0.1, 1.0, 1))
(0.23165948819670304, 4, (0.01, 1.0, 0.1))
(0.22794376052987741, 24, (1, 0.7000000000000001, 0.001))
(0.2256688413765141, 11, (0.1, 0.9, 1))
(0.22507182899626185, 46, (0.1, 0.2, 0.0001))
(0.21808752747071938, 49, (0.001, 0.8, 0.1))
(0.2170340008014819, 49, (0.01, 0.9, 0.0001))
(0.20263067323579315, 18, (1, 0.7000000000000001, 0.1))
(0.19971622764943806, 30, (1, 0.7000000000000001, 0.0001))
(0.19851826609299694, 49, (0.1, 0.1, 0.0001))
(0.19282268913461975, 49, (0.01, 0.5, 0.01))
(0.17426666690613946, 0, (0.1, 1.0, 0.01))
(0.17193602993739165, 0, (0.1, 1.0, 0.001))
(0.16351895520453, 2, (0.1, 1.0, 0.0001))
(0.16330189868653902, 49, (0.001, 0.4, 1))
(0.16320186284765548, 49, (0.01, 0.8, 0.001))
(0.15631426936914036, 8, (1, 0.8, 0.1))
(0.15578214392891462, 38, (1, 0.8, 0.001))
(0.15160580510158536, 49, (0.01, 0.8, 0.0001))
(0.150921373589708, 2, (0.1, 1.0, 0.1))
(0.15069939128668575, 9, (1, 0.8, 0.01))
(0.14971215219677655, 33, (1, 0.8, 0.0001))
(0.14793380238402187, 49, (0.01, 0.4, 0.01))
(0.12643208332212108, 49, (0.01, 0.7000000000000001, 0.0001))
(0.11983767891325102, 49, (0.01, 0.30000000000000004, 0.01))
(0.11868946244658735, 49, (0.01, 0.7000000000000001, 0.001))
(0.11830546675709798, 49, (0.001, 0.30000000000000004, 1))
(0.11644972861220275, 42, (1, 0.9, 0.001))
(0.11627088182638741, 38, (1, 0.9, 0.1))
(0.11081290705834465, 2, (0.001, 1.0, 1))
(0.10778225969251443, 49, (0.01, 0.6, 0.001))
(0.10280924620536752, 0, (1, 0.9, 0.0001))
(0.10165863978554403, 49, (1, 1.0, 0.1))
(0.09213097001783879, 48, (1, 0.9, 0.01))
(0.0915530663866562, 49, (0.01, 0.2, 0.01))
(0.09059957146681558, 49, (0.01, 0.5, 0.001))
(0.08801684487834859, 14, (1, 1.0, 0.01))
(0.08764958806633208, 20, (1, 1.0, 0.0001))
(0.0852196062421108, 49, (0.01, 0.6, 0.0001))
(0.08183384236257916, 0, (1, 1.0, 0.001))
(0.080050089447405, 49, (0.01, 0.4, 0.001))
(0.08002519146155106, 49, (0.01, 0.1, 0.01))
(0.07169352383251787, 49, (0.001, 0.2, 1))
(0.07148994215143083, 49, (0.001, 0.1, 1))
(0.0653966684409795, 49, (0.01, 0.5, 0.0001))
(0.06501084612870621, 49, (0.001, 0.9, 0.01))
(0.06462399497912891, 49, (0.01, 0.1, 0.001))
(0.061417906208347126, 49, (0.01, 0.4, 0.0001))
(0.06008219797061771, 49, (0.001, 0.9, 0.0001))
(0.059028621895496874, 49, (0.001, 0.7000000000000001, 0.1))
(0.05737937832455232, 39, (0.001, 0.2, 0.01))
(0.05691905405107886, 49, (0.001, 0.4, 0.0001))
(0.05653176614018703, 19, (0.01, 0.1, 0.0001))
(0.05651336966673499, 49, (0.01, 0.30000000000000004, 0.001))
(0.05584524470027325, 46, (0.001, 0.7000000000000001, 0.01))
(0.05577498283623446, 42, (0.001, 0.5, 0.01))
(0.05506681057488477, 49, (0.01, 0.2, 0.001))
(0.05473338958868985, 46, (0.001, 0.2, 0.001))
(0.0546542557910551, 48, (0.01, 0.30000000000000004, 0.0001))
(0.05460795573357371, 22, (0.001, 0.4, 0.1))
(0.053839865016714845, 49, (0.001, 0.6, 0.01))
(0.0533581239560524, 48, (0.01, 0.2, 0.0001))
(0.05260095433644999, 49, (0.001, 0.6, 0.1))
(0.052600762204585275, 0, (1, 0.1, 1))
(0.052453974442316906, 41, (0.001, 0.5, 0.1))
(0.05154936969093546, 49, (0.001, 0.9, 0.001))
(0.05095084917643008, 45, (0.001, 0.7000000000000001, 0.001))
(0.050711467063425955, 37, (1, 0.8, 1))
(0.050481420887388474, 7, (0.001, 0.1, 0.0001))
(0.05027055203986073, 48, (0.001, 0.8, 0.001))
(0.04998576427049549, 45, (0.001, 0.7000000000000001, 0.0001))
(0.049712728199825154, 25, (0.001, 0.30000000000000004, 0.0001))
(0.04948098770834995, 49, (0.001, 0.30000000000000004, 0.1))
(0.04938592587576244, 12, (1, 0.9, 1))
(0.04871889443575246, 12, (0.001, 0.30000000000000004, 0.01))
(0.04786497708165177, 45, (0.001, 0.8, 0.01))
(0.04744474062107586, 8, (0.001, 0.5, 0.0001))
(0.04654377936131681, 49, (0.001, 0.30000000000000004, 0.001))
(0.046431153175860926, 17, (1, 0.4, 1))
(0.04627517403915697, 11, (1, 0.2, 1))
(0.04625784496882855, 27, (0.001, 0.1, 0.01))
(0.04593679334557569, 9, (0.001, 0.2, 0.1))
(0.045717608088815295, 45, (0.001, 0.1, 0.001))
(0.04564679823208105, 9, (0.001, 0.5, 0.001))
(0.045524350847103434, 13, (1, 0.6, 1))
(0.0452909077064377, 25, (1, 1.0, 1))
(0.045229216492216576, 43, (0.001, 0.6, 0.0001))
(0.04423246400703081, 5, (1, 0.7000000000000001, 1))
(0.0440295740230842, 47, (0.001, 0.4, 0.01))
(0.043570400710689385, 49, (0.001, 0.6, 0.001))
(0.04329197656042865, 38, (1, 0.30000000000000004, 1))
(0.04237702168985517, 46, (0.001, 0.8, 0.0001))
(0.04179670709196172, 8, (0.001, 0.4, 0.001))
(0.041622832037594926, 11, (0.001, 0.1, 0.1))
(0.0395815319484806, 46, (0.001, 0.2, 0.0001))
(0.03565404499836132, 27, (1, 0.5, 1))
